Temp,SpO2,Heart_rate,Anomaly
26.9,97,84,FALSE
27,97,84,FALSE
27,97,84,FALSE
27,97,84,FALSE
27,98,84,FALSE
26.9,98,84,FALSE
26.9,97,84,FALSE
26.9,97,88,FALSE
26.9,97,93,FALSE
26.9,97,93,FALSE
26.9,97,93,FALSE
26.9,98,93,FALSE
27,98,93,FALSE
27,98,86,FALSE
26.9,98,86,FALSE
26.9,98,86,FALSE
26.9,97,86,FALSE
27,97,86,FALSE
27,97,84,FALSE
27,97,85,FALSE
27,97,85,FALSE
27,97,85,FALSE
27,97,85,FALSE
27,97,85,FALSE
27,97,85,FALSE
27,97,85,FALSE
27,97,85,FALSE
27,98,85,FALSE
27,98,85,FALSE
27,98,85,FALSE
27,98,86,FALSE
27,98,86,FALSE
27,98,86,FALSE
27,98,87,FALSE
27,97,87,FALSE
27,97,88,FALSE
27,97,88,FALSE
27,97,88,FALSE
27,97,86,FALSE
27,97,86,FALSE
27,97,81,FALSE
27,97,81,FALSE
27,97,76,FALSE
27,97,76,FALSE
27,97,76,FALSE
27,97,76,FALSE
27,97,79,FALSE
27,97,79,FALSE
27,97,79,FALSE
27,97,79,FALSE
27,97,75,FALSE
27,97,75,FALSE
27,97,75,FALSE
26.9,97,75,FALSE
26.9,98,75,FALSE
26.9,98,75,FALSE
27,98,75,FALSE
27,98,75,FALSE
26.9,98,75,FALSE
26.9,97,75,FALSE
26.9,97,76,FALSE
27,97,76,FALSE
27,97,76,FALSE
27,97,79,FALSE
27,97,79,FALSE
27,97,76,FALSE
27,97,76,FALSE
27,97,76,FALSE
27,97,72,FALSE
27,97,72,FALSE
26.9,97,72,FALSE
26.9,97,74,FALSE
26.9,97,74,FALSE
26.9,97,74,FALSE
27,97,74,FALSE
27,97,77,FALSE
27,97,77,FALSE
27,97,77,FALSE
26.9,97,77,FALSE
26.9,97,77,FALSE
27,97,77,FALSE
27,98,77,FALSE
27,98,79,FALSE
27,98,79,FALSE
27,98,79,FALSE
27,98,78,FALSE
27,98,75,FALSE
27,97,75,FALSE
27,97,77,FALSE
27,97,79,FALSE
27,97,79,FALSE
27,97,79,FALSE
27,97,79,FALSE
27,97,78,FALSE
27,97,78,FALSE
27,97,75,FALSE
27,97,75,FALSE
27,97,75,FALSE
27,97,74,FALSE
27,97,74,FALSE
27,97,78,FALSE
27,98,78,FALSE
27,98,80,FALSE
27,98,80,FALSE
27,98,82,FALSE
27,98,84,FALSE
27,98,84,FALSE
27,98,84,FALSE
27,98,84,FALSE
27,98,84,FALSE
27,98,84,FALSE
27,98,82,FALSE
27,98,82,FALSE
27,98,81,FALSE
27,98,77,FALSE
27,98,77,FALSE
27,98,77,FALSE
27,98,71,FALSE
27,98,71,FALSE
27,98,71,TRUE
27,98,74,TRUE
27,98,83,TRUE
27,98,83,TRUE
27,98,83,TRUE
27,98,85,TRUE
27,98,85,TRUE
27,98,85,TRUE
27,98,85,TRUE
27,98,76,TRUE
27,98,76,TRUE
27,98,76,TRUE
27,98,76,TRUE
27,98,71,TRUE
27,98,71,TRUE
27,98,71,TRUE
27,98,77,TRUE
27,98,77,TRUE
27,98,86,TRUE
27,98,86,TRUE
27,98,89,TRUE
27,98,89,TRUE
27,98,89,TRUE
27,98,86,TRUE
27,98,86,TRUE
27,98,86,TRUE
27,98,86,TRUE
27,98,82,TRUE
27,98,81,TRUE
27,98,81,TRUE
27,98,81,TRUE
27,98,83,FALSE
27,98,83,FALSE
27,98,83,FALSE
27,97,83,FALSE
27,97,82,FALSE
27,97,82,FALSE
27,97,82,FALSE
27,97,78,FALSE
27,97,78,FALSE
27,97,74,FALSE
27,97,74,FALSE
27.1,97,74,FALSE
27.1,97,74,FALSE
27.1,97,76,FALSE
27,97,76,FALSE
27,97,76,FALSE
27,97,80,FALSE
27,97,82,FALSE
27.1,97,82,FALSE
27,97,82,FALSE
27,98,82,FALSE
27,98,82,FALSE
27,98,79,FALSE
27,98,79,FALSE
27,98,77,FALSE
27,98,77,FALSE
27,98,77,FALSE
27,97,77,FALSE
27,97,79,FALSE
26.9,97,79,FALSE
26.9,97,79,FALSE
26.9,97,81,FALSE
27,97,81,FALSE
26.9,97,81,FALSE
26.9,97,83,FALSE
26.9,97,83,FALSE
26.9,97,83,FALSE
26.9,97,83,FALSE
26.9,97,83,FALSE
26.9,97,77,FALSE
26.9,97,77,FALSE
26.9,97,73,FALSE
26.8,97,73,FALSE
26.8,97,73,FALSE
26.8,98,73,FALSE
26.8,98,76,FALSE
26.9,98,76,FALSE
26.9,98,76,FALSE
26.8,98,76,FALSE
26.8,98,79,FALSE
26.8,98,80,FALSE
26.8,98,82,FALSE
26.8,98,82,FALSE
26.8,98,82,FALSE
26.8,98,82,FALSE
26.8,98,82,FALSE
26.8,98,85,FALSE
26.8,98,85,FALSE
26.8,98,81,FALSE
26.8,98,77,FALSE
26.8,98,79,FALSE
26.8,98,79,FALSE
26.8,98,79,FALSE
26.8,98,83,FALSE
26.8,98,83,FALSE
26.8,98,83,FALSE
26.8,98,83,FALSE
26.8,98,83,FALSE
26.8,98,79,FALSE
26.8,98,79,FALSE
26.9,98,79,FALSE
26.9,98,75,FALSE
26.9,98,75,FALSE
26.9,98,75,FALSE
26.9,98,75,FALSE
26.9,98,76,FALSE
26.9,97,76,FALSE
26.9,97,76,FALSE
26.9,97,76,FALSE
26.9,97,80,FALSE
26.9,97,80,FALSE
26.9,97,86,FALSE
26.9,97,88,FALSE
26.9,97,88,FALSE
26.9,97,84,FALSE
26.9,97,84,FALSE
26.9,97,84,FALSE
26.9,97,81,FALSE
26.9,97,81,FALSE
26.9,97,81,FALSE
26.9,97,81,FALSE
26.9,97,81,FALSE
26.9,97,81,FALSE
26.9,97,85,FALSE
26.8,97,85,FALSE
26.8,97,85,FALSE
26.8,97,86,FALSE
26.8,97,86,FALSE
26.8,97,86,FALSE
26.8,97,79,FALSE
26.8,97,79,FALSE
26.8,97,75,FALSE
26.8,97,75,FALSE
26.8,97,75,FALSE
26.8,97,75,FALSE
26.8,97,75,FALSE
26.8,97,75,FALSE
26.9,97,75,FALSE
26.9,97,75,FALSE
26.9,97,76,FALSE
26.9,97,76,FALSE
26.8,97,76,FALSE
26.9,97,76,FALSE
26.9,97,76,FALSE
26.9,97,79,FALSE
26.9,97,84,FALSE
26.9,97,85,FALSE
26.9,97,85,FALSE
26.9,98,85,FALSE
26.9,98,85,FALSE
26.9,98,85,FALSE
26.9,98,85,FALSE
26.9,98,85,FALSE
26.9,98,85,FALSE
26.9,98,85,FALSE
26.9,98,84,FALSE
26.9,98,84,FALSE
26.9,98,83,FALSE
27,98,83,FALSE
26.9,98,83,FALSE
26.9,98,84,FALSE
27,98,84,FALSE
27,98,84,FALSE
27,98,84,FALSE
26.9,98,84,FALSE
26.9,98,85,FALSE
26.9,98,86,FALSE
26.9,98,86,FALSE
26.9,98,86,FALSE
26.9,98,86,FALSE
26.9,98,81,FALSE
26.9,98,81,FALSE
26.9,98,76,FALSE
26.9,98,76,FALSE
26.9,98,76,FALSE
26.8,98,76,FALSE
26.8,98,78,FALSE
26.9,98,78,FALSE
26.9,98,78,FALSE
26.9,98,80,FALSE
26.9,97,80,FALSE
26.9,97,85,FALSE
26.9,97,85,FALSE
26.9,97,85,FALSE
26.9,97,79,FALSE
26.9,97,63,FALSE
26.9,97,63,FALSE
26.9,97,56,FALSE
27,97,56,FALSE
27,97,56,FALSE
27,97,54,FALSE
27,97,54,FALSE
27,98,54,FALSE
27,98,55,FALSE
27,98,55,FALSE
27,98,55,FALSE
27,98,57,FALSE
27,98,57,FALSE
27,98,62,FALSE
27,98,71,FALSE
27,98,71,FALSE
27,98,82,FALSE
27,98,82,FALSE
27,98,82,FALSE
27,98,82,FALSE
27,98,85,FALSE
27,98,85,FALSE
27,98,85,FALSE
27,98,85,FALSE
26.9,98,85,FALSE
26.9,98,78,FALSE
26.9,98,78,FALSE
26.9,98,74,FALSE
26.9,98,74,FALSE
27,98,74,FALSE
27,98,74,FALSE
27,98,74,FALSE
27,98,74,TRUE
27,98,78,TRUE
27,98,78,TRUE
27,98,78,TRUE
27,98,81,TRUE
27,98,81,TRUE
27,98,82,TRUE
27,98,82,TRUE
27,98,84,TRUE
27,98,84,TRUE
27,98,79,TRUE
27,98,79,TRUE
27,98,78,TRUE
27,98,78,TRUE
27,98,78,TRUE
27,98,78,TRUE
27,98,84,TRUE
27,98,84,TRUE
27,98,85,TRUE
27,98,85,TRUE
27.1,98,85,TRUE
27.1,98,85,TRUE
27.1,98,85,TRUE
27.1,98,85,TRUE
27.1,98,73,TRUE
27.1,98,73,TRUE
27,98,73,TRUE
27,98,73,TRUE
27,98,65,TRUE
27.1,98,65,TRUE
27.1,98,65,FALSE
27.1,98,65,FALSE
27.1,98,65,FALSE
27.1,98,68,FALSE
27.1,98,68,FALSE
27,98,68,FALSE
27,98,71,FALSE
27.1,98,71,FALSE
27.1,98,74,FALSE
27,98,74,FALSE
27,98,74,FALSE
27,98,76,FALSE
27,98,76,FALSE
27,98,76,FALSE
27,98,76,FALSE
27,98,76,FALSE
27,98,76,FALSE
27,98,76,FALSE
27,98,77,FALSE
27,98,77,FALSE
27.1,98,77,FALSE
27.1,98,81,FALSE
27.1,98,81,FALSE
27.1,98,81,FALSE
27,98,81,FALSE
27,98,81,FALSE
27,98,84,FALSE
27,98,84,FALSE
27.1,98,84,FALSE
27.1,98,84,FALSE
27.1,98,84,FALSE
27,98,84,FALSE
27,98,83,FALSE
27.1,98,83,FALSE
27.1,98,83,FALSE
27,98,83,FALSE
27,98,82,FALSE
27,98,82,FALSE
27,98,80,FALSE
27.1,98,80,FALSE
27,98,80,FALSE
27,98,77,FALSE
27,98,77,FALSE
27,98,77,FALSE
27,98,77,FALSE
27,98,77,FALSE
27,98,77,FALSE
27,98,76,FALSE
27,98,76,FALSE
27,98,74,FALSE
27,98,74,FALSE
27,98,74,FALSE
27,98,74,FALSE
27,98,75,FALSE
27,98,77,FALSE
27,98,79,FALSE
27,98,79,FALSE
27,98,79,FALSE
27,98,79,FALSE
27,98,78,FALSE
27,98,78,FALSE
27,98,78,FALSE
27,98,79,FALSE
27,98,79,FALSE
27,98,82,FALSE
27,98,82,FALSE
27,98,84,FALSE
27,97,84,FALSE
27,97,86,FALSE
27,97,85,FALSE
27,97,85,FALSE
27,97,85,FALSE
27,97,87,FALSE
27,97,87,FALSE
27,97,88,FALSE
27,97,89,FALSE
27,97,89,FALSE
27,97,89,FALSE
27,97,88,FALSE
27,97,88,FALSE
27,97,84,FALSE
27,97,83,FALSE
27,97,86,FALSE
27,97,86,FALSE
27,97,86,FALSE
27,97,86,FALSE
27,97,86,FALSE
26.9,97,86,FALSE
26.9,97,86,FALSE
27,97,86,FALSE
27,97,79,FALSE
27,97,79,FALSE
26.9,97,79,FALSE
26.9,97,79,FALSE
26.9,97,79,FALSE
27,97,79,FALSE
27,97,79,FALSE
27,97,79,FALSE
27,97,81,FALSE
27,97,81,FALSE
27,97,81,FALSE
27,97,85,FALSE
27,97,86,FALSE
27,97,86,FALSE
27,97,85,FALSE
27,97,85,FALSE
27,97,85,FALSE
27,97,86,FALSE
27,97,86,FALSE
27,97,86,FALSE
27,97,86,FALSE
27,97,86,FALSE
27,97,84,FALSE
27,98,84,FALSE
27,98,84,FALSE
27,98,76,FALSE
27,98,76,FALSE
27,98,71,FALSE
27,98,71,FALSE
27,97,71,FALSE
27,97,76,FALSE
27.1,97,76,FALSE
27.1,97,76,FALSE
27.1,98,76,FALSE
27.1,98,84,FALSE
27.1,98,89,FALSE
27.1,98,90,FALSE
27.1,98,90,FALSE
27.1,98,90,FALSE
27.1,98,90,FALSE
27.1,98,90,FALSE
27.1,98,90,FALSE
27.1,98,90,FALSE
27.1,98,90,FALSE
27.1,98,90,FALSE
27.1,98,90,FALSE
27.1,98,85,FALSE
27.1,98,85,FALSE
27.1,98,85,FALSE
27.1,98,76,FALSE
27.1,98,76,FALSE
27.1,98,71,FALSE
27.1,98,71,FALSE
27.1,98,71,FALSE
27.1,98,71,FALSE
27.1,98,74,FALSE
27.1,98,74,FALSE
27,98,74,FALSE
27,98,74,FALSE
27,98,74,FALSE
27,98,75,FALSE
27,98,75,FALSE
27.1,98,75,FALSE
27.1,98,75,FALSE
27.1,98,75,FALSE
27.1,98,75,FALSE
27,98,75,FALSE
27,97,75,FALSE
27.1,97,75,FALSE
27.1,97,75,FALSE
27.1,97,75,FALSE
27.1,97,75,FALSE
27.1,97,75,FALSE
27.1,97,79,FALSE
27.1,97,79,FALSE
27.1,97,82,FALSE
27.1,97,82,FALSE
27.1,97,84,FALSE
27.1,97,84,FALSE
27.1,97,87,FALSE
27.1,97,87,FALSE
27.1,97,88,FALSE
27.1,97,88,FALSE
27.1,97,89,FALSE
27.1,97,89,FALSE
27.1,97,88,FALSE
27.1,97,88,FALSE
27.1,97,88,FALSE
27.1,97,87,FALSE
27.1,97,84,TRUE
27.1,97,84,TRUE
27.1,97,78,TRUE
27.1,97,78,TRUE
27.1,97,77,TRUE
27.1,97,77,TRUE
27.1,97,77,TRUE
27.1,97,77,TRUE
27.1,97,80,TRUE
27.1,97,80,TRUE
27.1,97,80,TRUE
27.1,97,81,TRUE
27.1,97,81,TRUE
27.1,97,81,TRUE
27.1,97,80,TRUE
27.1,97,80,TRUE
27.2,97,80,TRUE
27.2,97,80,TRUE
27.2,97,82,TRUE
27.2,97,82,TRUE
27.2,98,82,TRUE
27.2,98,80,TRUE
27.2,98,80,TRUE
27.1,98,80,TRUE
27.1,98,77,TRUE
27.2,98,77,TRUE
27.2,98,77,FALSE
27.2,98,81,FALSE
27.2,98,81,FALSE
27.2,98,82,FALSE
27.2,98,82,FALSE
27.2,98,80,FALSE
27.2,98,81,FALSE
27.2,98,81,FALSE
27.2,98,83,FALSE
27.2,98,83,FALSE
27.2,98,84,FALSE
27.2,98,84,FALSE
27.2,98,84,FALSE
27.2,98,83,FALSE
27.2,98,83,FALSE
27.2,98,83,FALSE
27.2,98,85,FALSE
27.2,98,85,FALSE
27.1,98,85,FALSE
27.1,98,87,FALSE
27.2,98,87,FALSE
27.2,98,87,FALSE
27.2,98,84,FALSE
27.2,98,78,FALSE
27.1,98,78,FALSE
27.1,98,78,FALSE
27.1,98,78,FALSE
27.1,98,78,FALSE
27.1,98,77,FALSE
27.1,98,79,FALSE
27.1,98,79,FALSE
27.1,98,79,FALSE
27.1,98,79,FALSE
27.1,98,79,FALSE
27.1,98,79,FALSE
27.1,98,78,FALSE
27.2,98,78,FALSE
27.2,98,78,FALSE
27.2,98,80,FALSE
27.1,98,80,FALSE
27.1,98,82,FALSE
27.2,98,82,FALSE
27.2,98,82,FALSE
27.2,98,83,FALSE
27.2,98,83,FALSE
27.2,98,83,FALSE
27.2,98,83,FALSE
27.2,98,84,FALSE
27.2,98,84,FALSE
27.1,98,84,FALSE
27.1,98,85,FALSE
27.1,98,85,FALSE
27.2,98,85,FALSE
27.2,98,85,FALSE
27.2,98,85,FALSE
27.2,98,85,FALSE
27.1,98,85,FALSE
27.1,98,83,FALSE
27.1,98,81,FALSE
27.2,98,81,FALSE
27.2,98,80,FALSE
27.1,98,80,FALSE
27.1,98,80,FALSE
27.1,98,80,FALSE
27.2,98,80,FALSE
27.2,98,80,FALSE
27.2,98,80,FALSE
27.2,98,80,FALSE
27.2,98,80,FALSE
27.2,98,80,FALSE
27.2,98,79,FALSE
27.2,98,79,FALSE
27.2,98,78,FALSE
27.2,98,78,FALSE
27.2,98,78,FALSE
27.2,98,78,FALSE
27.2,98,78,FALSE
27.2,98,76,FALSE
27.2,98,76,FALSE
27.2,98,76,FALSE
27.1,98,76,FALSE
27.1,98,77,FALSE
27.2,98,77,FALSE
27.2,98,77,FALSE
27.2,98,77,FALSE
27.2,98,77,FALSE
27.2,98,77,FALSE
27.2,98,76,FALSE
27.1,98,76,FALSE
27.1,98,75,FALSE
27.1,98,75,FALSE
27.1,98,75,FALSE
27.1,98,80,FALSE
27.1,98,80,FALSE
27.1,98,85,FALSE
27.1,98,85,FALSE
27.1,98,85,FALSE
27.1,98,85,FALSE
27.1,98,85,FALSE
27.1,98,82,FALSE
27.1,98,82,FALSE
27.1,97,82,FALSE
27.1,97,82,FALSE
27.1,97,82,FALSE
27.1,97,85,FALSE
27.1,97,85,FALSE
27.1,97,85,FALSE
27.1,97,85,FALSE
27.1,97,85,FALSE
27.1,97,81,FALSE
27.1,97,81,FALSE
27.1,97,76,FALSE
27.1,97,76,FALSE
27.1,97,76,FALSE
27.2,97,76,FALSE
27.2,97,78,FALSE
27.1,97,78,FALSE
27.2,97,78,FALSE
27.2,97,78,FALSE
27.2,97,78,FALSE
27.2,97,78,FALSE
27.2,97,78,FALSE
27.2,97,78,FALSE
27.2,98,78,FALSE
27.2,98,80,FALSE
27.1,98,80,FALSE
27.1,98,80,FALSE
27.1,98,80,FALSE
27.2,98,80,FALSE
27.2,98,78,FALSE
27.2,98,74,FALSE
27.2,98,74,FALSE
27.1,98,74,FALSE
27.2,98,74,FALSE
27.2,98,75,FALSE
27.1,98,75,FALSE
27.1,98,80,FALSE
27.1,98,80,FALSE
27.1,98,83,FALSE
27.1,98,83,FALSE
27.1,98,83,FALSE
27.1,98,82,FALSE
27.1,98,80,FALSE
27.1,98,80,FALSE
27.1,98,79,FALSE
27.1,98,83,FALSE
27.2,98,83,FALSE
27.2,98,83,FALSE
27.2,97,83,FALSE
27.2,97,91,FALSE
27.1,97,91,FALSE
27.1,97,91,FALSE
27.1,97,91,FALSE
27.1,97,91,FALSE
27.1,97,91,FALSE
27.1,97,99,FALSE
27.1,97,99,TRUE
27.6,97,103,TRUE
26.6,97,107,TRUE
27.1,97,107,TRUE
26.6,97,110,TRUE
27.4,97,110,TRUE
27.3,97,110,TRUE
27.1,97,110,TRUE
27.1,97,110,TRUE
27.2,97,107,TRUE
27.5,97,107,TRUE
26.9,97,91,TRUE
27.1,97,107,TRUE
27.1,97,69,TRUE
26.7,97,57,TRUE
26.8,97,57,TRUE
27.4,97,56,TRUE
27.1,94,56,TRUE
26.7,97,56,TRUE
26.7,97,56,TRUE
27.1,97,57,TRUE
27.5,97,57,TRUE
27.1,97,57,TRUE
27.1,96,58,TRUE
27.3,97,58,TRUE
27.1,97,58,FALSE
27.1,97,62,FALSE
27.1,97,62,FALSE
27.1,97,71,FALSE
27.1,97,71,FALSE
27.1,97,77,FALSE
27.1,98,77,FALSE
27.1,98,77,FALSE
27.1,98,77,FALSE
27.1,98,79,FALSE
27.1,98,79,FALSE
27.1,98,79,FALSE
27.1,97,79,FALSE
27.1,97,79,FALSE
27.1,97,79,FALSE
27.1,97,79,FALSE
27.1,97,79,FALSE
27.1,97,79,FALSE
27.1,97,79,FALSE
27.1,97,79,FALSE
27.1,97,80,FALSE
27,97,80,FALSE
27,97,80,FALSE
27.1,97,80,FALSE
27.1,97,80,FALSE
27.1,97,79,FALSE
27.1,97,79,FALSE
27.1,97,78,FALSE
27.1,97,78,FALSE
27,97,78,FALSE
27,97,79,FALSE
27,97,79,FALSE
27,97,80,FALSE
27.1,97,80,FALSE
27.1,97,80,FALSE
27.1,97,80,FALSE
27.1,97,81,FALSE
27.1,98,81,FALSE
27.1,98,81,FALSE
27,98,81,FALSE
27,98,80,FALSE
27,98,80,FALSE
27.1,98,80,FALSE
27.1,98,80,FALSE
27,98,80,FALSE
27,98,80,FALSE
27,98,80,FALSE
27,98,80,FALSE
27,98,83,FALSE
27,98,81,FALSE
27,98,81,FALSE
27,98,82,FALSE
27,98,82,FALSE
27,98,83,FALSE
27,98,83,FALSE
27,98,79,FALSE
27,98,79,FALSE
27,98,79,FALSE
27,98,77,FALSE
27,98,76,FALSE
27,98,76,FALSE
27,98,76,FALSE
27,98,76,FALSE
27,98,77,FALSE
27,98,79,FALSE
27,98,79,FALSE
27,98,79,FALSE
27,98,79,FALSE
27,98,78,FALSE
27,98,77,FALSE
27,98,77,FALSE
27,98,76,FALSE
27,98,76,FALSE
27,98,76,FALSE
27,98,77,FALSE
27.1,98,77,FALSE
27.1,98,80,FALSE
27,98,80,FALSE
27,98,82,FALSE
27,98,82,FALSE
27,98,81,FALSE
27.1,98,81,FALSE
27.1,98,79,FALSE
27,98,79,FALSE
27,98,79,FALSE
27,98,79,FALSE
27,98,82,FALSE
27,98,82,FALSE
27,98,85,FALSE
27,98,85,FALSE
27,98,85,FALSE
27,98,85,FALSE
27,98,85,FALSE
27,98,85,FALSE
27,98,82,FALSE
27.1,98,82,FALSE
27.1,98,76,FALSE
27.1,98,76,FALSE
27.1,98,76,FALSE
27.1,98,76,FALSE
27,98,76,FALSE
27,98,77,FALSE
27.1,98,77,FALSE
27.1,98,77,FALSE
27.1,98,82,FALSE
27.1,98,82,FALSE
27,98,82,FALSE
27,98,82,FALSE
27,98,82,FALSE
27,98,82,FALSE
27,98,82,FALSE
27,98,81,FALSE
27,98,81,FALSE
27,98,81,FALSE
27,98,71,FALSE
27,98,71,FALSE
27,98,68,TRUE
27,98,68,TRUE
27,98,68,TRUE
27,98,68,TRUE
27,98,73,TRUE
27,98,73,TRUE
27,98,73,TRUE
27,98,78,TRUE
27,98,78,TRUE
27,98,80,TRUE
27,98,82,TRUE
27,98,82,TRUE
27,98,82,TRUE
27,98,81,TRUE
27,98,81,TRUE
27,98,81,TRUE
27,98,81,TRUE
27,98,81,TRUE
27,98,81,TRUE
27,98,81,TRUE
27,98,81,TRUE
27.1,98,81,TRUE
27.1,98,81,TRUE
27.1,98,81,TRUE
27.1,98,79,TRUE
27.1,98,77,TRUE
27.1,98,77,TRUE
27.1,98,77,FALSE
27.1,98,78,FALSE
27.1,98,78,FALSE
27.1,98,79,FALSE
27.1,98,79,FALSE
27.1,98,79,FALSE
27.1,98,79,FALSE
27,98,79,FALSE
27,98,80,FALSE
27.1,98,80,FALSE
27.1,98,82,FALSE
27.1,98,82,FALSE
27.1,98,80,FALSE
27.1,98,80,FALSE
27.1,98,80,FALSE
27.1,98,81,FALSE
27.1,98,78,FALSE
27.1,98,78,FALSE
27.1,98,76,FALSE
27.1,98,76,FALSE
27.1,98,76,FALSE
27.1,98,77,FALSE
27.1,98,77,FALSE
27.1,98,77,FALSE
27.1,98,79,FALSE
27.1,98,79,FALSE
27.1,98,80,FALSE
27.1,98,80,FALSE
27.1,98,81,FALSE
27.1,98,81,FALSE
27.1,98,78,FALSE
27.1,98,75,FALSE
27.1,98,75,FALSE
27.1,98,75,FALSE
27.1,98,74,FALSE
27.1,98,74,FALSE
27.1,98,75,FALSE
27.1,98,78,FALSE
27.1,98,79,FALSE
27.1,98,79,FALSE
27.1,98,79,FALSE
27.1,98,78,FALSE
27.1,98,78,FALSE
27.1,98,76,FALSE
27,98,76,FALSE
27,98,76,FALSE
27,98,77,FALSE
27,98,77,FALSE
27,98,77,FALSE
27,98,79,FALSE
27,98,78,FALSE
27,98,78,FALSE
27,98,75,FALSE
27,98,75,FALSE
27,98,75,FALSE
27,98,75,FALSE
27,98,72,FALSE
26.9,98,72,FALSE
26.9,98,72,FALSE
26.9,98,74,FALSE
27,98,74,FALSE
27,98,74,FALSE
26.9,98,74,FALSE
26.9,98,74,FALSE
26.9,98,78,FALSE
26.9,97,78,FALSE
27,97,78,FALSE
27,97,76,FALSE
27,97,76,FALSE
27,97,74,FALSE
26.9,97,74,FALSE
26.9,97,77,FALSE
27,97,77,FALSE
27,97,77,FALSE
27,97,77,FALSE
27,97,77,FALSE
26.9,97,77,FALSE
26.9,98,77,FALSE
26.9,98,77,FALSE
27,98,77,FALSE
27,98,84,FALSE
27,98,84,FALSE
27,98,89,FALSE
27,98,89,FALSE
27,98,89,FALSE
27,98,87,FALSE
27,98,87,FALSE
27,98,79,FALSE
27,98,73,FALSE
27,98,73,FALSE
27,98,75,FALSE
27,98,75,FALSE
27,98,79,FALSE
27,98,79,FALSE
27,98,79,FALSE
27,98,80,FALSE
27,98,81,FALSE
27,98,81,FALSE
27.1,98,81,FALSE
27.1,98,81,FALSE
27.1,98,80,FALSE
27,98,80,FALSE
27,98,80,FALSE
27,98,75,FALSE
27.1,98,75,FALSE
27.1,98,75,FALSE
27.1,98,74,FALSE
27.1,98,74,FALSE
27.1,98,74,FALSE
27.1,97,74,FALSE
27.1,97,77,FALSE
27.1,97,80,FALSE
27.1,97,80,FALSE
27.1,97,80,FALSE
27.1,97,82,FALSE
27.1,97,82,FALSE
27.1,97,78,FALSE
27.1,97,79,FALSE
27.1,97,79,FALSE
27.1,97,79,FALSE
27.1,97,79,FALSE
27.1,97,86,FALSE
27.1,97,86,FALSE
27.1,97,99,FALSE
27.1,97,99,FALSE
27.1,97,99,FALSE
27.1,97,99,FALSE
27.1,97,99,FALSE
27.1,98,99,FALSE
27.1,98,99,FALSE
27.1,98,90,FALSE
27.1,98,90,FALSE
27.1,98,90,FALSE
27.2,98,90,FALSE
27.2,98,90,FALSE
27.2,98,90,FALSE
27.1,98,90,FALSE
27.1,98,90,FALSE
27.1,98,86,FALSE
27.1,98,86,FALSE
27.1,98,86,FALSE
27.1,98,86,FALSE
27.1,98,82,FALSE
27.1,98,82,FALSE
27.1,98,82,FALSE
27.1,98,82,FALSE
27.1,98,82,FALSE
27.1,98,87,FALSE
27.1,98,89,FALSE
27.1,98,89,FALSE
27.1,98,91,FALSE
27.1,98,91,FALSE
27.1,98,91,FALSE
27.1,98,91,FALSE
27.1,98,91,FALSE
27.1,98,91,FALSE
27.1,98,86,FALSE
27.1,98,86,FALSE
27.1,98,83,FALSE
27.1,98,83,FALSE
27.1,98,83,FALSE
27.1,98,81,FALSE
27.1,98,81,FALSE
27.1,98,79,FALSE
27.1,98,79,FALSE
27.1,98,79,FALSE
27.1,98,69,FALSE
27.1,98,69,FALSE
27.1,98,69,FALSE
27.1,98,69,FALSE
27.1,98,72,FALSE
27.1,98,72,FALSE
27.1,98,72,FALSE
27.1,98,72,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,77,FALSE
27.1,98,77,FALSE
27.1,98,77,FALSE
27.1,98,77,FALSE
27.1,98,77,FALSE
27.1,98,74,FALSE
27.1,98,74,FALSE
27.1,98,72,FALSE
27.1,98,71,FALSE
27.1,98,71,FALSE
27.1,98,71,FALSE
27.1,98,71,FALSE
27.1,98,71,FALSE
27.1,98,71,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,74,FALSE
27.1,98,74,FALSE
27.1,98,74,FALSE
27.1,98,74,FALSE
27.1,98,74,FALSE
27.2,98,74,FALSE
27.1,98,74,FALSE
27.1,98,75,FALSE
27.2,98,75,FALSE
27.2,98,75,FALSE
27.2,98,76,FALSE
27.2,98,78,FALSE
27.2,98,78,FALSE
27.2,98,78,FALSE
27.2,98,78,FALSE
27.2,98,78,FALSE
27.2,98,81,FALSE
27.2,98,81,FALSE
27.2,98,81,FALSE
27.2,98,81,FALSE
27.2,98,81,FALSE
27.2,98,78,FALSE
27.2,98,78,FALSE
27.2,98,78,FALSE
27.1,98,78,FALSE
27.1,98,77,FALSE
27.1,98,77,FALSE
27.2,98,77,FALSE
27.2,98,77,FALSE
27.2,98,77,FALSE
27.2,98,79,FALSE
27.2,98,81,FALSE
27.1,98,81,FALSE
27.1,98,81,FALSE
27.1,98,81,FALSE
27.1,98,81,FALSE
27.1,98,81,FALSE
27.2,98,81,FALSE
27.1,98,81,FALSE
27.1,98,79,FALSE
27.2,98,79,FALSE
27.2,98,79,FALSE
27.2,98,79,FALSE
27.2,98,79,FALSE
27.2,98,79,FALSE
27.2,98,79,FALSE
27.2,98,79,FALSE
27.2,98,81,FALSE
27.2,98,81,FALSE
27.2,98,82,FALSE
27.2,98,82,FALSE
27.2,98,82,FALSE
27.2,98,79,FALSE
27.2,98,79,FALSE
27.2,98,79,FALSE
